PID,DATE,TIME,ELAPSED,CPU,MEM,RSS,VSIZE,CMD
84907,2022-10-18,16:46:28,00:02,89.1,0.1,100884,35309660,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R --vanilla -s -e options(repos~+~=~+~structure(c(CRAN~+~=~+~"https://cran.rstudio.com/"),~+~RStudio~+~=~+~TRUE),~+~pkgType~+~=~+~"both");~+~packages~+~<-~+~available.packages();~+~attr(packages,~+~"time")~+~<-~+~Sys.time();~+~saveRDS(packages,~+~file~+~=~+~"packages.rds")
84653,2022-10-18,16:46:28,01:57,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:28,01:57,0.1,0.4,502656,35946004,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:28,01:52,1811.1,1.9,2563868,71050096,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:29,01:58,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:29,01:58,0.0,0.4,502656,35946004,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:29,01:53,1831.2,1.9,2563688,71048024,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:30,01:59,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:30,01:59,79.4,0.4,517980,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:30,01:54,231.7,1.9,2564304,71053180,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:31,02:00,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:31,02:00,39.9,0.4,526176,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:31,01:55,831.6,1.9,2567236,71052144,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:32,02:01,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:32,02:01,0.6,0.4,526176,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:32,01:56,1849.0,1.9,2567148,71051108,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:33,02:02,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:33,02:02,0.1,0.4,526176,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
84689,2022-10-18,16:46:33,01:57,1868.6,1.9,2567060,71050072,/usr/bin/java -ea -jar /Library/Frameworks/R.framework/Versions/4.2/Resources/library/h2o/java/h2o.jar -name H2O_started_from_R_max_zji494 -ip localhost -web_ip localhost -port 54321 -ice_root /var/folders/x4/plnpn9kj5cx366k_3np3tc3w0000gn/T//RtmpakTKim -allow_unsupported_java
84653,2022-10-18,16:46:34,02:03,0.0,0.0,1508,34264704,sh /Library/Frameworks/R.framework/Versions/4.2/Resources/bin/Rcmd BATCH --vanilla multithreaded.R
84657,2022-10-18,16:46:34,02:03,0.0,0.4,526176,36085268,/Library/Frameworks/R.framework/Versions/4.2/Resources/bin/exec/R -f multithreaded.R --restore --save --no-readline --vanilla
